0,7376.0
1,7996.0
2,7808.0
3,8048.0
4,7536.0
5,7892.0
6,8108.0
7,8160.0
8,7964.0
9,8280.0
10,8032.0
11,8296.0
12,8216.0
13,8204.0
14,8012.0
15,7936.0
16,8304.0
17,8244.0
18,7532.0
19,8056.0
20,7784.0
21,8100.0
22,7520.0
23,8472.0
24,8328.0
25,8096.0
26,8320.0
27,7972.0
28,8152.0
29,7888.0
30,7928.0
31,8308.0
32,8496.0
33,8104.0
34,7996.0
35,8188.0
36,7888.0
37,7784.0
38,8180.0
39,7844.0
40,8156.0
41,8352.0
42,8408.0
43,8176.0
44,8236.0
45,8236.0
46,8344.0
47,8400.0
48,8764.0
49,8948.0
50,8552.0
51,8276.0
52,8348.0
53,8456.0
54,8352.0
55,8508.0
56,8180.0
57,8644.0
58,8476.0
59,7892.0
60,7948.0
61,8252.0
62,7900.0
63,8280.0
64,8384.0
65,8520.0
66,8276.0
67,8244.0
68,8132.0
69,8468.0
70,8076.0
71,8416.0
72,8200.0
73,8968.0
74,8692.0
75,8536.0
76,8372.0
77,8800.0
78,8504.0
79,8672.0
80,8324.0
81,8336.0
82,8492.0
83,8544.0
84,8280.0
85,8296.0
86,8492.0
87,8176.0
88,8300.0
89,8488.0
90,7952.0
91,8328.0
92,8316.0
93,8612.0
94,8104.0
95,8032.0
96,7984.0
97,8416.0
98,8752.0
99,9032.0
100,8456.0
101,8376.0
102,8556.0
103,8856.0
104,8972.0
105,8636.0
106,8904.0
107,8828.0
108,8628.0
109,8744.0
110,9304.0
111,8640.0
112,8608.0
113,8612.0
114,8568.0
115,8844.0
116,8796.0
117,8800.0
118,8600.0
119,8572.0
120,9104.0
121,8240.0
122,8424.0
123,8516.0
124,8824.0
125,8624.0
126,8756.0
127,8348.0
128,8516.0
129,8880.0
130,8784.0
131,8956.0
132,9076.0
133,8752.0
134,9408.0
135,9392.0
136,9604.0
137,9120.0
138,9196.0
139,9424.0
140,9448.0
141,9420.0
142,9080.0
143,8772.0
144,8788.0
145,9044.0
146,8964.0
147,8428.0
148,8776.0
149,9096.0
150,9212.0
151,9116.0
152,9124.0
153,8784.0
154,9232.0
155,9172.0
156,9288.0
157,9456.0
158,9400.0
159,8996.0
160,9044.0
161,9276.0
162,8844.0
163,9776.0
164,9560.0
165,9892.0
166,9756.0
167,9184.0
168,9876.0
169,9384.0
170,9252.0
171,9236.0
172,9684.0
173,9272.0
174,9216.0
175,9336.0
176,9496.0
177,8860.0
178,9356.0
179,8572.0
180,9008.0
181,9064.0
182,9228.0
183,9320.0
184,9120.0
185,9100.0
186,8820.0
187,9204.0
188,8740.0
189,8940.0
190,9568.0
191,9848.0
192,9512.0
193,9252.0
194,9296.0
195,10536.0
196,8820.0
197,9232.0
198,9712.0
199,9684.0
200,9620.0
201,9052.0
202,9692.0
203,9856.0
204,9868.0
205,9484.0
206,9688.0
207,10044.0
208,9796.0
209,9360.0
210,9672.0
211,9612.0
212,9436.0
213,9224.0
214,9256.0
215,9184.0
216,9272.0
217,9176.0
218,9248.0
219,9332.0
220,9476.0
221,9384.0
222,8684.0
223,9252.0
224,9640.0
225,9612.0
226,9188.0
227,9484.0
228,9732.0
229,9352.0
230,9528.0
231,9612.0
232,10092.0
233,10340.0
234,9752.0
235,10196.0
236,10132.0
237,10584.0
238,9860.0
239,10200.0
240,10396.0
241,10180.0
242,10180.0
243,9764.0
244,9480.0
245,9656.0
246,9572.0
247,9716.0
248,9808.0
249,9852.0
250,9232.0
251,9332.0
252,9640.0
253,9744.0
254,9816.0
255,9540.0
256,10240.0
257,9812.0
258,10280.0
259,9800.0
260,10088.0
261,10136.0
262,10408.0
263,10572.0
264,10584.0
265,10652.0
266,10732.0
267,10264.0
268,10008.0
269,10260.0
270,10052.0
271,10052.0
272,10196.0
273,10252.0
274,10428.0
275,9776.0
276,9804.0
277,9928.0
278,9828.0
279,9696.0
280,9392.0
281,9608.0
282,10220.0
283,10000.0
284,9472.0
285,10020.0
286,10268.0
287,10320.0
288,9888.0
289,10128.0
290,10888.0
291,10620.0
292,10132.0
293,10064.0
294,10196.0
295,10120.0
296,10300.0
297,10024.0
298,10552.0
299,10728.0
300,10160.0
301,9732.0
302,10336.0
303,10096.0
304,10184.0
305,10012.0
306,10248.0
307,10560.0
308,10472.0
309,10504.0
310,10268.0
311,10348.0
312,10020.0
313,9920.0
314,10256.0
315,10316.0
316,10356.0
317,10132.0
318,9964.0
319,9884.0
320,10032.0
321,9504.0
322,9892.0
323,10076.0
324,10200.0
325,10100.0
326,10072.0
327,9856.0
328,10208.0
329,10016.0
330,10140.0
331,9968.0
332,10432.0
333,10544.0
334,10052.0
335,10260.0
336,10108.0
337,10364.0
338,9796.0
339,10460.0
340,10476.0
341,10072.0
342,10740.0
343,10088.0
344,10208.0
345,10276.0
346,9536.0
347,9672.0
348,9960.0
349,10072.0
350,9588.0
351,9584.0
352,9796.0
353,10076.0
354,10128.0
355,10048.0
356,9952.0
357,10356.0
358,10332.0
359,10048.0
360,10452.0
361,10500.0
362,10912.0
363,10508.0
364,10588.0
365,11452.0
366,11388.0
367,11012.0
368,10876.0
369,11292.0
370,11296.0
371,10480.0
372,10468.0
373,11228.0
374,10884.0
375,10308.0
376,10012.0
377,9888.0
378,10132.0
379,10084.0
380,10012.0
381,10352.0
382,10412.0
383,10436.0
384,10196.0
385,10120.0
386,10432.0
387,10608.0
388,10352.0
389,10408.0
390,10908.0
391,11184.0
392,10452.0
393,10556.0
394,11028.0
395,10836.0
396,10620.0
397,10884.0
398,11252.0
399,11368.0
400,11016.0
401,10064.0
402,10712.0
403,11132.0
404,10896.0
405,10344.0
406,10988.0
407,11044.0
408,11004.0
409,10668.0
410,10428.0
411,11044.0
412,10916.0
413,10508.0
414,10760.0
415,10936.0
416,11172.0
417,10756.0
418,10780.0
419,10468.0
420,11136.0
421,11112.0
422,11328.0
423,10972.0
424,11816.0
425,11252.0
426,10920.0
427,10632.0
428,11044.0
429,11152.0
430,10732.0
431,10952.0
432,11656.0
433,11788.0
434,10976.0
435,11108.0
436,11248.0
437,11080.0
438,11048.0
439,11476.0
440,11860.0
441,11780.0
442,11316.0
443,10940.0
444,11300.0
445,11588.0
446,10876.0
447,11376.0
448,11628.0
449,11276.0
450,11092.0
451,10740.0
452,11104.0
453,10952.0
454,10452.0
455,10076.0
456,10756.0
457,11044.0
458,10732.0
459,10376.0
460,10492.0
461,10476.0
462,10708.0
463,10792.0
464,11080.0
465,11188.0
466,11328.0
467,11032.0
468,10808.0
469,11132.0
470,11340.0
471,11204.0
472,11264.0
473,11096.0
474,11472.0
475,11240.0
476,10584.0
477,10448.0
478,10532.0
479,10728.0
480,10472.0
481,10824.0
482,11224.0
483,10592.0
484,10636.0
485,10436.0
486,10772.0
487,10704.0
488,10392.0
489,10384.0
490,10888.0
491,11100.0
492,11008.0
493,10728.0
494,10692.0
495,11188.0
496,10988.0
497,10760.0
498,10748.0
499,11224.0
500,11440.0
501,11360.0
502,11000.0
503,11152.0
504,11292.0
505,11208.0
506,11372.0
507,11608.0
508,11476.0
509,11176.0
510,11368.0
511,11300.0
512,11492.0
513,11340.0
514,11408.0
515,11988.0
516,11740.0
517,11288.0
518,11616.0
519,11760.0
520,11572.0
521,11284.0
522,11492.0
523,11744.0
524,11992.0
525,12108.0
526,11180.0
527,11364.0
528,11396.0
529,10920.0
530,11088.0
531,10948.0
532,11248.0
533,11220.0
534,10852.0
535,10956.0
536,10940.0
537,10896.0
538,11676.0
539,12164.0
540,11556.0
541,11688.0
542,11576.0
543,11644.0
544,11416.0
545,11904.0
546,11568.0
547,11420.0
548,11612.0
549,11996.0
550,12012.0
551,11944.0
552,11852.0
553,11760.0
554,12028.0
555,11504.0
556,11880.0
557,11104.0
558,11772.0
559,11140.0
560,11024.0
561,11312.0
562,11192.0
563,11240.0
564,10864.0
565,11512.0
566,11384.0
567,10788.0
568,11336.0
569,11136.0
570,11176.0
571,11096.0
572,11300.0
573,11788.0
574,11668.0
575,11176.0
576,11304.0
577,11204.0
578,11448.0
579,10936.0
580,10960.0
581,11500.0
582,11204.0
583,11480.0
584,11272.0
585,11444.0
586,10944.0
587,11080.0
588,11032.0
589,11232.0
590,11528.0
591,11632.0
592,11492.0
593,11332.0
594,11368.0
595,11716.0
596,11716.0
597,11696.0
598,11944.0
599,11492.0
600,11460.0
601,11448.0
602,11356.0
603,11056.0
604,11516.0
605,11304.0
606,11200.0
607,11252.0
608,11088.0
609,10920.0
610,11348.0
611,11048.0
612,10776.0
613,10816.0
614,10912.0
615,11140.0
616,11552.0
617,10944.0
618,11144.0
619,11660.0
620,11308.0
621,11408.0
622,11776.0
623,11536.0
624,11460.0
625,11748.0
626,11880.0
627,12156.0
628,11940.0
629,11936.0
630,11864.0
631,11880.0
632,11464.0
633,11316.0
634,11480.0
635,11332.0
636,11520.0
637,11828.0
638,11644.0
639,11152.0
640,11608.0
641,11396.0
642,11932.0
643,11508.0
644,11300.0
645,11720.0
646,11676.0
647,11592.0
648,11756.0
649,12220.0
650,11372.0
651,11496.0
652,11864.0
653,12108.0
654,12004.0
655,11740.0
656,11452.0
657,11292.0
658,11192.0
659,11320.0
660,11232.0
661,11452.0
662,11668.0
663,11572.0
664,11300.0
665,11384.0
666,11764.0
667,11752.0
668,12064.0
669,11908.0
670,12300.0
671,11924.0
672,12460.0
673,12032.0
674,12160.0
675,12200.0
676,12388.0
677,12464.0
678,12284.0
679,12428.0
680,12296.0
681,11996.0
682,12028.0
683,11764.0
684,11128.0
685,11520.0
686,11368.0
687,11700.0
688,11444.0
689,11508.0
690,11192.0
691,11392.0
692,11312.0
693,11544.0
694,11636.0
695,11560.0
696,10884.0
697,11336.0
698,11160.0
699,11396.0
