0	1212.0
1	1186.0
2	1430.0
3	1478.0
4	1296.0
5	1356.0
6	1432.0
7	1408.0
8	1660.0
9	1684.0
10	1532.0
11	1576.0
12	1552.0
13	1396.0
14	1458.0
15	1308.0
16	1328.0
17	1596.0
18	1480.0
19	1396.0
20	1300.0
21	1388.0
22	1280.0
23	1214.0
24	1348.0
25	1540.0
26	1632.0
27	1372.0
28	1552.0
29	1640.0
30	1560.0
31	1632.0
32	1584.0
33	1504.0
34	1532.0
35	1460.0
36	1776.0
37	1464.0
38	1576.0
39	1432.0
40	1376.0
41	1452.0
42	1708.0
43	1224.0
44	1756.0
45	1484.0
46	1520.0
47	1624.0
48	1876.0
49	1548.0
50	1592.0
51	1560.0
52	1684.0
53	1790.0
54	1596.0
55	1960.0
56	1620.0
57	1716.0
58	1664.0
59	1688.0
60	1756.0
61	1680.0
62	1804.0
63	1708.0
64	2028.0
65	2084.0
66	2092.0
67	2100.0
68	2080.0
69	1964.0
70	1932.0
71	1696.0
72	1804.0
73	1872.0
74	1920.0
75	1644.0
76	1640.0
77	1732.0
78	1724.0
79	1708.0
80	1592.0
81	2044.0
82	1928.0
83	2132.0
84	1704.0
85	1948.0
86	2108.0
87	1700.0
88	1892.0
89	2028.0
90	1848.0
91	1968.0
92	2024.0
93	1820.0
94	1872.0
95	1904.0
96	1860.0
97	1708.0
98	1704.0
99	1564.0
100	1496.0
101	1112.0
102	1340.0
103	908.0
104	1216.0
105	1228.0
106	1312.0
107	1492.0
108	1404.0
109	1704.0
110	1724.0
111	1456.0
112	1604.0
113	1584.0
114	1784.0
115	1612.0
116	1832.0
117	1876.0
118	1736.0
119	1740.0
120	1688.0
121	1424.0
122	1584.0
123	1802.0
124	1664.0
125	1824.0
126	2016.0
127	1972.0
128	2160.0
129	2100.0
130	2084.0
131	2128.0
132	1984.0
133	1964.0
134	1940.0
135	2052.0
136	2088.0
137	2148.0
138	2188.0
139	2036.0
140	2016.0
141	2108.0
142	2192.0
143	1872.0
144	2276.0
145	1908.0
146	2128.0
147	1816.0
148	1740.0
149	1908.0
150	1712.0
151	1968.0
152	1700.0
153	2112.0
154	1932.0
155	1984.0
156	1988.0
157	2104.0
158	1900.0
159	1888.0
160	1910.0
161	1772.0
162	1628.0
163	1988.0
164	1744.0
165	1724.0
166	1792.0
167	1640.0
168	1440.0
169	1428.0
170	1348.0
171	1408.0
172	1352.0
173	1448.0
174	1284.0
175	1544.0
176	1816.0
177	1644.0
178	1956.0
179	1960.0
180	1888.0
181	2236.0
182	2168.0
183	2164.0
184	2204.0
185	2120.0
186	2184.0
187	2256.0
188	2052.0
189	2120.0
190	2108.0
191	1980.0
192	2158.0
193	2148.0
194	2408.0
195	2140.0
196	2064.0
197	1880.0
198	2120.0
199	2112.0
200	2276.0
201	2388.0
202	2084.0
203	2456.0
204	2256.0
205	2184.0
206	2208.0
207	2254.0
208	2400.0
209	2352.0
210	2512.0
211	2500.0
212	2204.0
213	2484.0
214	2396.0
215	2240.0
216	2596.0
217	2520.0
218	2400.0
219	2436.0
220	2388.0
221	2236.0
222	2236.0
223	2188.0
224	2358.0
225	2544.0
226	2164.0
227	2290.0
228	2260.0
229	2420.0
230	2224.0
231	2148.0
232	2464.0
233	2156.0
234	2308.0
235	2348.0
236	2236.0
237	2448.0
238	2508.0
239	2352.0
240	2532.0
241	2560.0
242	2508.0
243	2492.0
244	2516.0
245	2504.0
246	2464.0
247	2256.0
248	2256.0
249	2616.0
250	2288.0
251	2188.0
252	2356.0
253	2488.0
254	2708.0
255	2392.0
256	2280.0
257	2484.0
258	2468.0
259	2352.0
260	2336.0
261	1888.0
262	2236.0
263	1964.0
264	2000.0
265	2184.0
266	2144.0
267	1788.0
268	1960.0
269	2116.0
270	2056.0
271	2520.0
272	2572.0
273	2512.0
274	2388.0
275	2776.0
276	2412.0
277	2684.0
278	2536.0
279	2420.0
280	2660.0
281	2596.0
282	2608.0
283	2392.0
284	2116.0
285	2052.0
286	1980.0
287	2180.0
288	2056.0
289	2212.0
290	2124.0
291	2372.0
292	2452.0
293	2458.0
294	2624.0
295	2476.0
296	2664.0
297	2616.0
298	2860.0
299	2444.0
300	2352.0
301	2524.0
302	2504.0
303	2520.0
304	2248.0
305	1744.0
306	1480.0
307	1740.0
308	1700.0
309	1680.0
310	1936.0
311	2124.0
312	2316.0
313	2444.0
314	2288.0
315	2508.0
316	2764.0
317	2528.0
318	2420.0
319	2664.0
320	2700.0
321	2340.0
322	2564.0
323	2492.0
324	2436.0
325	2432.0
326	2420.0
327	2504.0
328	2376.0
329	2208.0
330	2044.0
331	1824.0
332	2200.0
333	1740.0
334	1760.0
335	1614.0
336	1368.0
337	1388.0
338	1328.0
339	1416.0
340	2028.0
341	1952.0
342	2300.0
343	2404.0
344	2440.0
345	2236.0
346	2348.0
347	2696.0
348	2632.0
349	2420.0
350	2564.0
351	2528.0
352	2696.0
353	2692.0
354	2720.0
355	2796.0
356	2740.0
357	2532.0
358	2620.0
359	2580.0
360	2732.0
361	2868.0
362	2744.0
363	2552.0
364	2408.0
365	2492.0
366	2456.0
367	2060.0
368	2612.0
369	2624.0
370	2504.0
371	2436.0
372	2296.0
373	2416.0
374	2264.0
375	2088.0
376	2348.0
377	1968.0
378	2092.0
379	2416.0
380	2460.0
381	2612.0
382	2584.0
383	2628.0
384	2732.0
385	2504.0
386	2668.0
387	2656.0
388	2638.0
389	2872.0
390	2438.0
391	2936.0
392	2458.0
393	2442.0
394	2392.0
395	2792.0
396	2376.0
397	2500.0
398	2556.0
399	2644.0
400	2820.0
401	2696.0
402	2720.0
403	2688.0
404	2708.0
405	2744.0
406	2808.0
407	2660.0
408	2472.0
409	2672.0
410	2328.0
411	2684.0
412	2720.0
413	2664.0
414	2760.0
415	2556.0
416	2368.0
417	2320.0
418	1984.0
419	2172.0
420	2224.0
421	2420.0
422	2684.0
423	2628.0
424	2704.0
425	2544.0
426	2840.0
427	2696.0
428	2976.0
429	2788.0
430	2764.0
431	2604.0
432	2564.0
433	2748.0
434	2724.0
435	2604.0
436	2744.0
437	2872.0
438	2608.0
439	2780.0
440	2920.0
441	2928.0
442	2936.0
443	2640.0
444	2688.0
445	2716.0
446	2904.0
447	2776.0
448	2764.0
449	2672.0
450	3076.0
451	2844.0
452	3272.0
453	2936.0
454	2916.0
455	3160.0
456	2828.0
457	3080.0
458	2892.0
459	2980.0
460	2648.0
461	2716.0
462	2772.0
463	2668.0
464	2972.0
465	3100.0
466	2936.0
467	2656.0
468	2752.0
469	2992.0
470	2912.0
471	2988.0
472	2868.0
473	2812.0
474	2896.0
475	2652.0
476	2712.0
477	2732.0
478	2592.0
479	2840.0
480	2812.0
481	3048.0
482	3064.0
483	3016.0
484	3268.0
485	2960.0
486	2920.0
487	2888.0
488	3020.0
489	2992.0
490	2824.0
491	2712.0
492	3000.0
493	2884.0
494	2948.0
495	2812.0
496	2732.0
497	2628.0
498	2980.0
499	2824.0
500	2608.0
501	2952.0
502	2724.0
503	3140.0
504	2824.0
505	3092.0
506	3020.0
507	3060.0
508	3088.0
509	3224.0
510	2944.0
511	2876.0
512	2910.0
513	2844.0
514	3092.0
515	2992.0
516	2952.0
517	2888.0
518	3160.0
519	2700.0
520	2596.0
521	2860.0
522	2840.0
523	2944.0
524	2964.0
525	2632.0
526	3000.0
527	2824.0
528	2904.0
529	2924.0
530	3040.0
531	2872.0
532	3184.0
533	2852.0
534	3000.0
535	2968.0
536	2932.0
537	3108.0
538	2820.0
539	2924.0
540	3172.0
541	2788.0
542	3104.0
543	3020.0
544	2976.0
545	3112.0
546	2740.0
547	3072.0
548	2944.0
549	2932.0
550	2396.0
551	2948.0
552	3136.0
553	2920.0
554	3332.0
555	2912.0
556	2568.0
557	2952.0
558	2792.0
559	2656.0
560	2764.0
561	2540.0
562	2796.0
563	2540.0
564	2672.0
565	2552.0
566	2672.0
567	2548.0
568	2236.0
569	2140.0
570	1960.0
571	1976.0
572	1972.0
573	2120.0
574	2016.0
575	2248.0
576	2072.0
577	2312.0
578	2420.0
579	2412.0
580	2772.0
581	2684.0
582	3032.0
583	2752.0
584	2864.0
585	2784.0
586	2496.0
587	2532.0
588	2744.0
589	2636.0
590	2332.0
591	1936.0
592	1848.0
593	1632.0
594	1876.0
595	1864.0
596	2124.0
597	2216.0
598	2184.0
599	2572.0
600	2672.0
601	2552.0
602	2640.0
603	2564.0
604	2400.0
605	2212.0
606	2304.0
607	2692.0
608	2708.0
609	2592.0
610	3016.0
611	2808.0
612	2760.0
613	2980.0
614	3272.0
615	3072.0
616	2924.0
617	2972.0
618	2780.0
619	3100.0
620	3184.0
621	2696.0
622	2976.0
623	3156.0
624	3132.0
625	2920.0
626	3040.0
627	2856.0
628	3072.0
629	2848.0
630	2540.0
631	3024.0
632	2636.0
633	2596.0
634	2956.0
635	2656.0
636	2720.0
637	3048.0
638	3200.0
639	3096.0
640	2740.0
641	2956.0
642	2648.0
643	2812.0
644	2940.0
645	2768.0
646	2756.0
647	2664.0
648	2992.0
649	3068.0
650	2796.0
651	2980.0
652	2664.0
653	2512.0
654	2768.0
655	2928.0
656	2868.0
657	3196.0
658	3268.0
659	2724.0
660	2732.0
661	2984.0
662	2748.0
663	3092.0
664	2872.0
665	2956.0
666	2656.0
667	3016.0
668	2764.0
669	3104.0
670	3028.0
671	3032.0
672	2936.0
673	3120.0
674	3064.0
675	3004.0
676	3048.0
677	2752.0
678	2572.0
679	2724.0
680	2616.0
681	3220.0
682	2968.0
683	2952.0
684	2740.0
685	2968.0
686	3056.0
687	2996.0
688	2948.0
689	2804.0
690	3268.0
691	2876.0
692	3124.0
693	2860.0
694	2928.0
695	3060.0
696	3092.0
697	2848.0
698	2780.0
699	2784.0
700	2724.0
701	2524.0
702	2628.0
703	2624.0
704	2980.0
705	2856.0
706	2984.0
707	2944.0
708	3080.0
709	3024.0
710	3264.0
711	2776.0
712	3024.0
713	2952.0
714	2860.0
715	3236.0
716	2936.0
717	2892.0
718	3144.0
719	2976.0
720	2692.0
721	2804.0
722	2892.0
723	2592.0
724	2348.0
725	2428.0
726	2392.0
727	2400.0
728	2228.0
729	2416.0
730	2720.0
731	2424.0
732	2476.0
733	2416.0
734	2104.0
735	2144.0
736	1856.0
737	2008.0
738	2112.0
739	2396.0
740	2556.0
741	2316.0
742	2460.0
743	2636.0
744	2576.0
745	2544.0
746	2532.0
747	2816.0
748	2764.0
749	2748.0
750	2628.0
751	2620.0
752	2648.0
753	2516.0
754	2436.0
755	2428.0
756	2360.0
757	2300.0
758	2340.0
759	2376.0
760	2632.0
761	2936.0
762	2796.0
763	2784.0
764	2808.0
765	2576.0
766	2940.0
767	2824.0
768	2972.0
769	2676.0
770	2768.0
771	2444.0
772	2744.0
773	2148.0
774	2408.0
775	2200.0
776	2132.0
777	2332.0
778	2404.0
779	2508.0
780	2616.0
781	2860.0
782	2700.0
783	2608.0
784	2600.0
785	2572.0
786	2148.0
787	2284.0
788	2244.0
789	2528.0
790	2348.0
791	2736.0
792	2316.0
793	2224.0
794	2240.0
795	2152.0
796	1784.0
797	1896.0
798	2132.0
799	1892.0
800	2100.0
801	2192.0
802	2360.0
803	2632.0
804	2892.0
805	2792.0
806	2700.0
807	2792.0
808	2876.0
809	2760.0
810	3200.0
811	2636.0
812	2940.0
813	2816.0
814	2748.0
815	2772.0
816	2772.0
817	2724.0
818	2716.0
819	2852.0
820	3036.0
821	2676.0
