0	38.0
1	38.0
2	8.0
3	38.0
4	12.0
5	0.0
6	20.0
7	38.0
8	0.0
9	38.0
10	32.0
11	38.0
12	20.0
13	48.0
14	36.0
15	38.0
16	38.0
17	56.0
18	0.0
19	44.0
20	38.0
21	38.0
22	44.0
23	38.0
24	38.0
25	4.0
26	38.0
27	38.0
28	38.0
29	38.0
30	38.0
31	38.0
32	38.0
33	38.0
34	38.0
35	24.0
36	20.0
37	38.0
38	38.0
39	8.0
40	38.0
41	38.0
42	38.0
43	44.0
44	24.0
45	38.0
46	36.0
47	0.0
48	38.0
49	38.0
50	38.0
51	38.0
52	38.0
53	38.0
54	38.0
55	38.0
56	8.0
57	20.0
58	38.0
59	38.0
60	40.0
61	12.0
62	16.0
63	4.0
64	38.0
65	38.0
66	38.0
67	38.0
68	20.0
69	38.0
70	38.0
71	12.0
72	38.0
73	16.0
74	4.0
75	38.0
76	38.0
77	38.0
78	38.0
79	12.0
80	38.0
81	0.0
82	20.0
83	8.0
84	38.0
85	20.0
86	8.0
87	38.0
88	38.0
89	32.0
90	38.0
91	28.0
92	20.0
93	38.0
94	38.0
95	38.0
96	38.0
97	38.0
98	38.0
99	38.0
100	12.0
101	38.0
102	38.0
103	38.0
104	32.0
105	38.0
106	38.0
107	68.0
108	38.0
109	20.0
110	38.0
111	38.0
112	38.0
113	8.0
114	48.0
115	38.0
116	38.0
117	38.0
118	38.0
119	38.0
120	8.0
121	0.0
122	38.0
123	38.0
124	16.0
125	8.0
126	36.0
127	38.0
128	4.0
129	12.0
130	38.0
131	12.0
132	20.0
133	38.0
134	38.0
135	38.0
136	0.0
137	38.0
138	38.0
139	28.0
140	38.0
141	38.0
142	38.0
143	24.0
144	38.0
145	24.0
146	60.0
147	28.0
148	38.0
149	68.0
150	38.0
151	0.0
152	0.0
153	4.0
154	38.0
155	38.0
156	38.0
157	20.0
158	12.0
159	38.0
160	38.0
161	38.0
162	38.0
163	0.0
164	38.0
165	38.0
166	38.0
167	38.0
168	12.0
169	38.0
170	38.0
171	38.0
172	38.0
173	38.0
174	28.0
175	24.0
176	16.0
177	32.0
178	32.0
179	38.0
180	38.0
181	8.0
182	38.0
183	8.0
184	16.0
185	38.0
186	38.0
187	40.0
188	38.0
189	38.0
190	4.0
191	38.0
192	32.0
193	16.0
194	28.0
195	64.0
196	108.0
197	184.0
198	176.0
199	472.0
200	720.0
201	1336.0
202	1584.0
203	1816.0
204	1464.0
205	1164.0
206	760.0
207	440.0
208	220.0
209	68.0
210	60.0
211	44.0
212	44.0
213	4.0
214	32.0
215	38.0
216	60.0
217	38.0
218	16.0
219	16.0
220	16.0
221	16.0
222	0.0
223	24.0
224	52.0
225	16.0
226	32.0
227	0.0
228	16.0
229	12.0
230	16.0
231	8.0
232	38.0
233	38.0
234	32.0
235	38.0
236	4.0
237	38.0
238	0.0
239	38.0
240	38.0
241	38.0
242	20.0
243	12.0
244	38.0
245	38.0
246	38.0
247	38.0
248	4.0
249	38.0
250	32.0
251	12.0
252	12.0
253	38.0
254	8.0
255	38.0
256	24.0
257	38.0
258	0.0
259	38.0
260	38.0
261	38.0
262	38.0
263	16.0
264	36.0
265	4.0
266	38.0
267	38.0
268	38.0
269	0.0
270	38.0
271	38.0
272	16.0
273	16.0
274	12.0
275	38.0
276	38.0
277	0.0
278	38.0
279	38.0
280	38.0
281	38.0
282	38.0
283	56.0
284	8.0
285	32.0
286	38.0
287	38.0
288	4.0
289	8.0
290	38.0
291	38.0
292	8.0
293	38.0
294	38.0
295	16.0
296	38.0
297	38.0
298	38.0
299	38.0
300	38.0
301	20.0
302	38.0
303	38.0
304	0.0
305	38.0
306	38.0
307	8.0
308	38.0
309	8.0
310	38.0
311	38.0
312	38.0
313	0.0
314	38.0
315	38.0
316	20.0
317	38.0
318	38.0
319	8.0
320	32.0
321	38.0
322	38.0
323	38.0
324	0.0
325	8.0
326	12.0
327	38.0
328	16.0
329	38.0
330	38.0
331	28.0
332	38.0
333	40.0
334	8.0
335	38.0
336	0.0
337	38.0
338	38.0
339	4.0
340	36.0
341	20.0
342	16.0
343	12.0
344	12.0
345	38.0
346	38.0
347	38.0
348	40.0
349	38.0
350	38.0
351	0.0
352	38.0
353	12.0
354	38.0
355	38.0
356	56.0
357	20.0
358	38.0
359	38.0
360	24.0
361	0.0
362	4.0
363	38.0
364	38.0
365	32.0
366	38.0
367	16.0
368	28.0
369	38.0
370	38.0
371	38.0
372	38.0
373	38.0
374	20.0
375	38.0
376	32.0
377	38.0
378	20.0
379	16.0
380	8.0
381	12.0
382	8.0
383	38.0
384	38.0
385	38.0
386	38.0
387	38.0
388	38.0
389	0.0
390	38.0
391	38.0
392	8.0
393	48.0
394	38.0
395	38.0
396	12.0
397	38.0
398	38.0
399	38.0
400	32.0
401	38.0
402	38.0
403	38.0
404	36.0
405	38.0
406	38.0
407	24.0
408	8.0
409	38.0
410	8.0
411	8.0
412	38.0
413	24.0
414	38.0
415	38.0
416	0.0
417	38.0
418	38.0
419	38.0
420	0.0
421	38.0
422	38.0
423	0.0
424	38.0
425	38.0
426	38.0
427	28.0
428	4.0
429	38.0
430	38.0
431	38.0
