0	406.0
1	438.0
2	342.0
3	426.0
4	370.0
5	516.0
6	454.0
7	420.0
8	448.0
9	408.0
10	428.0
11	454.0
12	432.0
13	396.0
14	422.0
15	348.0
16	310.0
17	486.0
18	396.0
19	342.0
20	390.0
21	318.0
22	334.0
23	308.0
24	446.0
25	470.0
26	372.0
27	352.0
28	374.0
29	422.0
30	388.0
31	314.0
32	434.0
33	408.0
34	352.0
35	388.0
36	400.0
37	348.0
38	362.0
39	422.0
40	444.0
41	378.0
42	430.0
43	346.0
44	524.0
45	382.0
46	416.0
47	446.0
48	388.0
49	430.0
50	368.0
51	402.0
52	304.0
53	394.0
54	430.0
55	374.0
56	392.0
57	294.0
58	394.0
59	390.0
60	408.0
61	454.0
62	464.0
63	390.0
64	338.0
65	342.0
66	418.0
67	372.0
68	374.0
69	378.0
70	408.0
71	426.0
72	314.0
73	378.0
74	368.0
75	238.0
76	346.0
77	478.0
78	388.0
79	312.0
80	272.0
81	402.0
82	380.0
83	354.0
84	306.0
85	228.0
86	312.0
87	466.0
88	288.0
89	438.0
90	392.0
91	418.0
92	354.0
93	316.0
94	360.0
95	418.0
96	298.0
97	378.0
98	362.0
99	354.0
100	396.0
101	334.0
102	446.0
103	382.0
104	384.0
105	388.0
106	466.0
107	430.0
108	368.0
109	374.0
110	382.0
111	412.0
112	436.0
113	352.0
114	412.0
115	466.0
116	320.0
117	434.0
118	376.0
119	388.0
120	440.0
121	484.0
122	414.0
123	352.0
124	342.0
125	378.0
126	374.0
127	408.0
128	390.0
129	494.0
130	366.0
131	430.0
132	434.0
133	364.0
134	394.0
135	376.0
136	462.0
137	344.0
138	336.0
139	386.0
140	394.0
141	318.0
142	398.0
143	420.0
144	418.0
145	452.0
146	358.0
147	386.0
148	438.0
149	376.0
150	372.0
151	452.0
152	332.0
153	294.0
154	370.0
155	440.0
156	396.0
157	372.0
158	316.0
159	320.0
160	432.0
161	372.0
162	498.0
163	390.0
164	346.0
165	426.0
166	404.0
167	466.0
168	420.0
169	356.0
170	382.0
171	274.0
172	330.0
173	418.0
174	438.0
175	404.0
176	430.0
177	392.0
178	476.0
179	354.0
180	440.0
181	450.0
182	294.0
183	290.0
184	346.0
185	420.0
186	432.0
187	412.0
188	366.0
189	362.0
190	344.0
191	430.0
192	284.0
193	390.0
194	322.0
195	304.0
196	412.0
197	458.0
198	314.0
199	420.0
200	398.0
201	454.0
202	400.0
203	520.0
204	358.0
205	362.0
206	446.0
207	334.0
208	342.0
209	358.0
210	420.0
211	360.0
212	350.0
213	380.0
214	266.0
215	410.0
216	444.0
217	392.0
218	382.0
219	482.0
220	454.0
221	356.0
222	392.0
223	434.0
224	310.0
225	394.0
226	400.0
227	448.0
228	402.0
229	404.0
230	410.0
231	418.0
232	340.0
233	380.0
234	370.0
235	398.0
236	374.0
237	380.0
238	416.0
239	536.0
240	282.0
241	376.0
242	442.0
243	384.0
244	266.0
245	226.0
246	424.0
247	364.0
248	334.0
249	428.0
250	458.0
251	434.0
252	420.0
253	386.0
254	310.0
255	354.0
256	398.0
257	404.0
258	456.0
259	364.0
260	418.0
261	368.0
262	446.0
263	380.0
264	430.0
265	522.0
266	472.0
267	388.0
268	400.0
269	364.0
270	346.0
271	286.0
272	430.0
273	432.0
274	344.0
275	330.0
276	366.0
277	474.0
278	280.0
279	342.0
280	262.0
281	410.0
282	346.0
283	346.0
284	512.0
285	410.0
286	410.0
287	408.0
288	396.0
289	430.0
290	382.0
291	414.0
292	408.0
293	366.0
294	352.0
295	406.0
296	306.0
297	514.0
298	434.0
299	270.0
300	450.0
301	480.0
302	354.0
303	426.0
304	388.0
305	404.0
306	412.0
307	352.0
308	280.0
309	404.0
310	436.0
311	398.0
312	438.0
313	324.0
314	384.0
315	358.0
316	422.0
317	400.0
318	452.0
319	348.0
320	462.0
321	496.0
322	406.0
323	476.0
324	350.0
325	444.0
326	384.0
327	440.0
328	462.0
329	410.0
