0,24.0
1,38.0
2,38.0
3,8.0
4,38.0
5,20.0
6,38.0
7,38.0
8,38.0
9,38.0
10,38.0
11,38.0
12,38.0
13,4.0
14,4.0
15,38.0
16,16.0
17,0.0
18,20.0
19,40.0
20,38.0
21,38.0
22,38.0
23,38.0
24,68.0
25,38.0
26,38.0
27,4.0
28,38.0
29,38.0
30,38.0
31,38.0
32,38.0
33,38.0
34,38.0
35,38.0
36,38.0
37,32.0
38,12.0
39,8.0
40,38.0
41,28.0
42,24.0
43,0.0
44,38.0
45,38.0
46,38.0
47,38.0
48,38.0
49,38.0
50,38.0
51,38.0
52,38.0
53,38.0
54,38.0
55,38.0
56,38.0
57,38.0
58,38.0
59,4.0
60,8.0
61,38.0
62,38.0
63,16.0
64,32.0
65,38.0
66,38.0
67,38.0
68,38.0
69,38.0
70,38.0
71,12.0
72,38.0
73,38.0
74,4.0
75,38.0
76,38.0
77,28.0
78,38.0
79,38.0
80,38.0
81,38.0
82,38.0
83,38.0
84,38.0
85,8.0
86,38.0
87,40.0
88,24.0
89,38.0
90,8.0
91,38.0
92,38.0
93,38.0
94,20.0
95,38.0
96,38.0
97,38.0
98,8.0
99,38.0
100,20.0
101,38.0
102,38.0
103,38.0
104,38.0
105,38.0
106,20.0
107,38.0
108,38.0
109,38.0
110,0.0
111,32.0
112,38.0
113,4.0
114,38.0
115,38.0
116,38.0
117,38.0
118,16.0
119,24.0
120,38.0
121,38.0
122,38.0
123,38.0
124,38.0
125,4.0
126,12.0
127,4.0
128,38.0
129,38.0
130,38.0
131,44.0
132,38.0
133,38.0
134,38.0
135,38.0
136,8.0
137,8.0
138,0.0
139,12.0
140,38.0
141,38.0
142,38.0
143,8.0
144,16.0
145,12.0
146,0.0
147,36.0
148,12.0
149,0.0
150,20.0
151,0.0
152,16.0
153,38.0
154,28.0
155,38.0
156,38.0
157,38.0
158,40.0
159,38.0
160,20.0
161,28.0
162,4.0
163,0.0
164,38.0
165,38.0
166,38.0
167,36.0
168,38.0
169,16.0
170,38.0
171,4.0
172,4.0
173,38.0
174,38.0
175,38.0
176,24.0
177,38.0
178,0.0
179,0.0
180,38.0
181,12.0
182,38.0
183,38.0
184,8.0
185,38.0
186,38.0
187,24.0
188,38.0
189,24.0
190,38.0
191,38.0
192,38.0
193,16.0
194,38.0
195,48.0
196,8.0
